life,arm,sleep,prev_sleep,n_new_items,n_thinking_new,n_new_notes,unknown_share,G_rate,N_rate,N_none_share,F_rate,D_rate,P_rate,T_top_template_share,T_near_dup_share,admission_hi,admission_lo,articulation_hi,articulation_lo,life_admission_hi_so_far,life_admission_lo_so_far,final_corpus_thinking_items,final_corpus_survive_share,top_reasons,top_template
R4_B_seed601,R4,0384,0352,49,42,43,0.0,0.023255813953488372,0.0,0.9767441860465116,0.0,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.27906976744186046,0.0,0.0,0.0,0.0,0.001610305958132045,0.001610305958132045,,,no-content=34; no-result-number=7; practice-only=1; N-mismatch=1,repeating the core sequence is yielding consistent results i
R4_B_seed601,R4,0416,0384,43,41,28,0.0,0.0,,1.0,0.0,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0,0.0015408320493066256,0.0015408320493066256,,,no-content=22; no-result-number=5; practice-only=1,repeating the core sequence with additional passes is yielding co
R4_B_seed601,R4,0448,0416,43,42,32,0.0,0.0,0.0,0.875,0.0,0.1875,0.03125,0.0625,0.34375,0.0,0.0,0.0,0.0,0.0014684287812041115,0.0014684287812041115,,,no-content=22; no-result-number=4; result-numbers-unmatched=4; no-pass-run-here=1; practice-only=1,repeatedly a
R4_B_seed601,R4,0480,0448,32,32,19,0.0,0.0,,1.0,0.0,0.3684210526315789,0.05263157894736842,0.10526315789473684,0.47368421052631576,0.0,0.0,0.0,0.0,0.0014285714285714286,0.0014285714285714286,,,no-content=14; no-result-number=4; practice-only=1,forming and testing expectations is crucial i need to write down
R4_B_seed601,R4,0512,0480,47,44,27,0.0,0.0,,1.0,0.0,0.37037037037037035,0.0,0.07407407407407407,0.48148148148148145,0.0,0.0,0.0,0.0,0.001375515818431912,0.001375515818431912,,,no-content=18; no-result-number=9,repeatedly applying the core sequence <PASS> <PASS> <PASS> -si
R4_B_seed601,R4,0544,0512,38,38,29,0.0,0.0,,1.0,0.0,0.3103448275862069,0.0,0.06896551724137931,0.3793103448275862,0.0,0.0,0.0,0.0,0.0013227513227513227,0.0013227513227513227,,,no-content=21; no-result-number=8,repeatedly applying the
R4_B_seed601,R4,0576,0544,39,38,32,0.0,0.03125,0.0,0.9375,0.0,0.5,0.125,0.0625,0.59375,0.0,0.0,0.0,0.0,0.0012690355329949238,0.0012690355329949238,,,no-content=15; no-result-number=11; practice-only=4; result-numbers-unmatched=1; N-mismatch=1,repeatedly applying the core optimization sequence <PASS> <PASS>
R4_B_seed601,R4,0608,0576,33,33,28,0.0,0.03571428571428571,0.0,0.9285714285714286,0.0,0.39285714285714285,0.0,0.10714285714285714,0.5,0.0,0.0,0.0,0.0,0.0012254901960784314,0.0012254901960784314,,,no-content=20; no-result-number=6; N-mismatch=1; result-numbers-unmatched=1,repeatedly applying the
R4_B_seed601,R4,0640,0608,42,36,23,0.0,0.0,0.0,0.8695652173913043,0.0,0.4782608695652174,0.043478260869565216,0.08695652173913043,0.6086956521739131,0.0,0.0,0.0,0.0,0.0011918951132300357,0.0011918951132300357,,,no-content=12; no-result-number=7; result-numbers-unmatched=3; practice-only=1,r
R4_B_seed601,R4,0672,0640,22,22,24,0.0,0.0,0.0,0.9166666666666666,0.0,0.5416666666666666,0.0,0.08333333333333333,0.625,0.0,0.0,0.0,0.0,0.0011587485515643105,0.0011587485515643105,,,no-content=19; no-result-number=2; result-numbers-unmatched=2; no-pass-run-here=1,repeatedly
R4_B_seed601,R4,0704,0672,26,26,19,0.0,0.0,0.0,0.9473684210526316,0.0,0.3684210526315789,0.0,0.10526315789473684,0.47368421052631576,0.0,0.0,0.0,0.0,0.0011337868480725624,0.0011337868480725624,,,no-content=12; no-result-number=6; result-numbers-unmatched=1,forming and writing down expectations is crucial i need to test and learn from new combinations to see if they provid
R4_B_seed601,R4,0736,0704,10,9,7,0.0,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.0011248593925759281,0.0011248593925759281,,,no-content=3; no-result-number=2; result-numbers-unmatched=2,repeating the core sequence <PASS> <PASS> <PASS> <PASS>
R4_B_seed601,R4,0768,0736,30,28,6,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0011173184357541898,0.0011173184357541898,,,no-content=5; result-numbers-unmatched=1,forming and writing down expectations is crucial i n key takeaways and action plan <NUM> forming and testing expectations i need to write down and test new expe
R4_B_seed601,R4,0800,0768,18,18,8,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.0011074197120708748,0.0011074197120708748,,,result-numbers-unmatched=4; no-content=3; no-result-number=1,forming and writing down expectations is crucial i need to test and learn from new combinations to see if they provide
R4_B_seed601,R4,0832,0800,31,30,12,0.0,0.0,,1.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.001092896174863388,0.001092896174863388,,,no-content=9; no-result-number=2; practice-only=1,repeatedly applying the core optimization sequence <PASS> <PASS> <PASS> <PASS>
R4_B_seed601,R4,0864,0832,20,20,7,0.0,0.0,0.0,0.8571428571428572,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0010845986984815619,0.0010845986984815619,,,no-content=3; no-result-number=3; no-pass-run-here=1,formed and wrote down expectations before acting will continue to do this and evaluate the necessity of additional pas action plan and expectations formation gi
R4_B_seed601,R4,0896,0864,16,16,9,0.0,0.0,,1.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0010741138560687433,0.0010741138560687433,,,no-content=8; no-result-number=1,forming and writing down expectations is crucial i need to test and learn from new combinations to see if they provide addi
R4_B_seed601,R4,0928,0896,15,14,12,0.0,0.0,0.0,0.8333333333333334,0.0,0.5,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0010604453870625664,0.0010604453870625664,,,no-content=6; no-result-number=4; no-pass-run-here=2,forming and writing down expectations is crucial i need to test and learn from new combinations to see if they provide additional benefits especially in small
R4_B_seed601,R4,0960,0928,20,20,7,0.0,0.0,0.0,0.8571428571428572,0.0,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0010526315789473684,,,no-content=5; result-numbers-unmatched=1; no-result-number=1,repeatedly appl key takeaways and actions <NUM> forming and writing down expectations is crucial i need to do this more consistently and test them <NUM> repeate
R4_B_seed601,R4,0992,0960,18,17,4,0.0,0.0,0.0,0.75,0.0,0.5,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0010482180293501049,,,no-content=2; result-numbers-unmatched=1; no-result-number=1,forming and writing down expectations is crucial i need to test
R4_B_seed601,R4,1024,0992,30,30,21,0.0,0.0,,1.0,0.0,0.23809523809523808,0.0,0.09523809523809523,0.38095238095238093,0.0,0.0,0.0,0.0,0.0010256410256410256,0.0010256410256410256,999,0.001001001001001001,no-content=15; no-result-number=6,repeatedly applying the core optimization sequence <PASS> <PASS> <PASS>
R4_B_seed602,R4,0032,,131,40,26,0.0,0.038461538461538464,0.6666666666666666,0.8846153846153846,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,,,no-content=12; no-result-number=10; no-pass-run-here=2; practice-only=1,<PASS> is an invalid pass stick to valid passes like <PASS> <PASS> <PASS> and <PASS> now
R4_B_seed602,R4,0064,0032,99,32,34,0.0,0.0,,1.0,0.0,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,,,no-content=19; no-result-number=13; practice-only=2,initial passes applied will observe the outcome and prepare for the next steps based on the reduction seen
R4_B_seed602,R4,0096,0064,45,14,27,0.0,0.0,,1.0,0.0,0.2222222222222222,0.0,0.07407407407407407,0.25925925925925924,0.0,0.0,0.0,0.0,0.011494252873563218,0.011494252873563218,,,no-content=18; no-result-number=9,initial pass combination for will observe the outcome and note any surprises
R4_B_seed602,R4,0128,0096,15,4,8,0.0,0.125,0.0,0.875,0.0,0.375,0.0,0.25,0.375,0.0,0.0,0.0,0.0,0.010526315789473684,0.010526315789473684,,,no-content=7; N-mismatch=1,initial expectation is a <NUM> reduction will form a theory that these passes are the most effective across a variety of programs
R4_B_seed602,R4,0160,0128,38,31,69,0.0,0.0,,1.0,0.0,0.18840579710144928,0.057971014492753624,0.043478260869565216,0.2318840579710145,0.0,0.0,0.0,0.0,0.006097560975609756,0.006097560975609756,,,no-content=33; no-result-number=21; prediction-only=11; practice-only=4,initial expectation is a <NUM>-<NUM> reduction in instruction count will compare this to reality
R4_B_seed602,R4,0192,0160,34,31,68,0.0,0.0,,1.0,0.0,0.058823529411764705,0.0,0.029411764705882353,0.07352941176470588,0.0,0.0,0.0,0.0,0.004310344827586207,0.004310344827586207,,,no-content=44; prediction-only=15; no-result-number=9,initial expectation is a <NUM>-<NUM> reduction in instruction count will compare this to reality
R4_B_seed602,R4,0224,0192,64,36,78,0.0,0.0,,1.0,0.0,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.14102564102564102,0.0,0.0,0.0,0.0,0.0032258064516129032,0.0032258064516129032,,,prediction-only=38; no-content=24; no-result-number=12; practice-only=4,initial expectation is <NUM>-<NUM> reduction with <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> will apply these and observe outcome
R4_B_seed602,R4,0256,0224,55,39,83,0.0,0.0,0.0,0.9879518072289156,0.0,0.18072289156626506,0.024096385542168676,0.13253012048192772,0.20481927710843373,0.0,0.0,0.0,0.0,0.002544529262086514,0.002544529262086514,,,prediction-only=48; no-content=23; no-result-number=9; practice-only=2; result-numbers-unmatched=1,initial expectation is <NUM>-<NUM> reduction with <PASS> <PASS> <PASS> <PASS> will compare this to reality
R4_B_seed602,R4,0288,0256,42,39,88,0.0,0.0,0.0,0.9886363636363636,0.0,0.18181818181818182,0.045454545454545456,0.056818181818181816,0.22727272727272727,0.0,0.0,0.0,0.0,0.002079002079002079,0.002079002079002079,,,prediction-only=64; no-content=12; no-result-number=6; practice-only=4; result-numbers-unmatched=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> to yield a <NUM>-<NUM> reduction will compare this to reality to assess accuracy
R4_B_seed602,R4,0320,0288,51,36,74,0.0,0.0,,1.0,0.0,0.12162162162162163,0.04054054054054054,0.05405405405405406,0.16216216216216217,0.0,0.0,0.0,0.0,0.0018018018018018018,0.0018018018018018018,,,prediction-only=64; no-result-number=5; practice-only=3; no-content=2,initial expectation is <NUM>-<NUM> reduction with <PASS> <PASS> <PASS> <PASS> will compare this to reality
R4_B_seed602,R4,0352,0320,46,38,86,0.0,0.0,0.0,0.9883720930232558,0.0,0.23255813953488372,0.023255813953488372,0.18604651162790697,0.3372093023255814,0.0,0.0,0.0,0.0,0.0015600624024961,0.0015600624024961,,,prediction-only=76; no-result-number=5; practice-only=2; result-numbers-unmatched=1; no-pass-run-here=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> to yield a <NUM>-<NUM> reduction will compare this to reality to form a theory on why it works so well
R4_B_seed602,R4,0384,0352,64,38,74,0.0,0.0,,1.0,0.0,0.04054054054054054,0.04054054054054054,0.02702702702702703,0.12162162162162163,0.0,0.0,0.0,0.0,0.0013986013986013986,0.0013986013986013986,,,prediction-only=68; practice-only=3; no-result-number=2; no-content=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> to yield a <NUM>-<NUM> reduction will compare this to reality to see if past patterns hold
R4_B_seed602,R4,0416,0384,55,38,72,0.0,0.0,,1.0,0.0,0.20833333333333334,0.013888888888888888,0.125,0.3194444444444444,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0012706480304955528,,,prediction-only=70; no-result-number=1; practice-only=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> to yield a <NUM>-<NUM> reduction will compare this to reality to form a theory on why it works so well
R4_B_seed602,R4,0448,0416,46,35,69,0.0,0.0,0.0,0.9855072463768116,0.0,0.08695652173913043,0.08695652173913043,0.028985507246376812,0.17391304347826086,0.0,0.0,0.0,0.0,0.0011682242990654205,0.0011682242990654205,,,prediction-only=62; practice-only=6; result-numbers-unmatched=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> to yield a <NUM>-<NUM> reduction will compare this to reality and note any surprises open surprise <PASS>
R4_B_seed602,R4,0480,0448,49,36,70,0.0,0.014285714285714285,1.0,0.9857142857142858,0.0,0.05714285714285714,0.15714285714285714,0.02857142857142857,0.11428571428571428,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0021598272138228943,0.0021598272138228943,,,prediction-only=54; practice-only=11; no-content=3; no-result-number=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> to yield a <NUM>-<NUM> reduction will observe if <PASS> <PASS> provide additional <NUM>-<NU
R4_B_seed602,R4,0512,0480,52,38,74,0.0,0.0,0.0,0.9864864864864865,0.013513513513513514,0.0945945945945946,0.10810810810810811,0.04054054054054054,0.21621621621621623,0.0,0.0,0.0,0.0,0.002,0.002,,,prediction-only=62; practice-only=8; no-result-number=3; result-numbers-unmatched=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> to yield <NUM>-<NUM> reduction will observe if <PASS> <PASS> provide additional <NUM>-<NUM>
R4_B_seed602,R4,0544,0512,25,25,48,0.0,0.0,,1.0,0.0,0.20833333333333334,0.4375,0.10416666666666667,0.2916666666666667,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0019083969465648854,,,prediction-only=27; practice-only=21,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> to yield <NUM>-<NUM> reduction will note any surprises and form theories on why they occur 
R4_B_seed602,R4,0576,0544,26,24,48,0.0,0.0,,1.0,0.0,0.1875,0.16666666666666666,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0018248175182481751,,,prediction-only=38; practice-only=8; no-result-number=2,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> to yield <NUM>-<NUM> reduction will note any surprises and form theories on why they occur 
R4_B_seed602,R4,0608,0576,21,21,42,0.0,0.0,,1.0,0.0,0.2619047619047619,0.35714285714285715,0.09523809523809523,0.35714285714285715,0.0,0.0,0.0,0.0,0.0017574692442882249,0.0017574692442882249,,,prediction-only=27; practice-only=15,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> to yield <NUM>-<NUM> reduction will note any surprises and form theories on why they occur 
R4_B_seed602,R4,0640,0608,17,14,27,0.0,0.0,,1.0,0.0,0.2222222222222222,0.2962962962962963,0.14814814814814814,0.48148148148148145,0.0,0.0,0.0,0.0,0.0017167381974248926,0.0017167381974248926,,,prediction-only=18; practice-only=8; no-result-number=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> to yield <NUM>-<NUM> reduction will note any surprises and form a theory on why they occur 
R4_B_seed602,R4,0672,0640,14,13,25,0.0,0.0,,1.0,0.0,0.16,0.44,0.08,0.48,0.0,0.0,0.0,0.0,0.0016806722689075631,0.0016806722689075631,,,prediction-only=14; practice-only=11,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction will note any surprises and form theories on why they occur formed ex
R4_B_seed602,R4,0704,0672,12,11,19,0.0,0.0,0.0,0.9473684210526316,0.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.3684210526315789,0.0,0.0,0.0,0.0,0.0016542597187758478,0.0016542597187758478,,,prediction-only=15; practice-only=2; result-numbers-unmatched=1; no-result-number=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> to yield <NUM>-<NUM> reduction will note any surprises and form a theory on why they occur <PASS> <PASS> 
R4_B_seed602,R4,0736,0704,10,10,19,0.0,0.0,,1.0,0.0,0.2631578947368421,0.42105263157894735,0.10526315789473684,0.5263157894736842,0.0,0.0,0.0,0.0,0.0016286644951140066,0.0016286644951140066,,,prediction-only=11; practice-only=8,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> to yield <NUM>-<NUM> reduction will note any surprises and form a theory on why they occur 
R4_B_seed602,R4,0768,0736,8,8,13,0.0,0.0,,1.0,0.0,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.46153846153846156,0.0,0.0,0.0,0.0,0.0016116035455278,0.0016116035455278,,,prediction-only=7; practice-only=6,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction will note any surprises and learn from them formed expectation <PASS>
R4_B_seed602,R4,0800,0768,5,5,7,0.0,0.0,,1.0,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0016025641025641025,,,practice-only=4; prediction-only=3,initial expectation <PASS> <PASS> <PASS> <PASS> will yield <NUM>-<NUM> reduction will note any surprises to learn from them <PASS> <PASS> alone showed minimal b
R4_B_seed602,R4,0832,0800,12,12,23,0.0,0.0,,1.0,0.0,0.13043478260869565,0.6956521739130435,0.08695652173913043,0.30434782608695654,0.0,0.0,0.0,0.0,0.0015735641227380016,0.0015735641227380016,,,practice-only=16; prediction-only=7,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction will note any surprises and learn from them formed expectation <PASS>
R4_B_seed602,R4,0864,0832,17,16,24,0.0,0.0,,1.0,0.0,0.20833333333333334,0.7916666666666666,0.125,0.5416666666666666,0.0,0.0,0.0,0.0,0.0015444015444015444,0.0015444015444015444,,,practice-only=19; prediction-only=4; no-result-number=1,initial expectation <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction will note any surprises and learn from them formed expectation <PASS> <PASS>
R4_B_seed602,R4,0896,0864,11,11,18,0.0,0.0,0.0,0.9444444444444444,0.0,0.3333333333333333,0.9444444444444444,0.16666666666666666,0.6111111111111112,0.0,0.0,0.0,0.0,0.0015232292460015233,0.0015232292460015233,,,practice-only=17; prediction-only=1,initial expectation <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> will yield <NUM>-<NUM> reduction will note any surprises to learn from them formed expectation <PA
R4_B_seed602,R4,0928,0896,10,10,18,0.0,0.0,,1.0,0.0,0.05555555555555555,0.9444444444444444,0.1111111111111111,0.3888888888888889,0.0,0.0,0.0,0.0,0.0015026296018031556,0.0015026296018031556,,,practice-only=17; prediction-only=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> to yield <NUM>-<NUM> reduction will note any surprises to learn from them formed expectation <PASS> <PASS
R4_B_seed602,R4,0960,0928,11,11,22,0.0,0.0,,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.4090909090909091,0.0,0.0,0.0,0.0,0.0014781966001478197,0.0014781966001478197,,,practice-only=18; prediction-only=3; no-content=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> to yield <NUM>-<NUM> reduction will note any surprises to learn from them formed expectatio
R4_B_seed602,R4,0992,0960,13,13,24,0.0,0.0,,1.0,0.0,0.2916666666666667,0.8333333333333334,0.20833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,0.0014524328249818446,0.0014524328249818446,,,practice-only=20; no-result-number=3; prediction-only=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> to yield <NUM>-<NUM> reduction will note any surprises to avoid getting stuck in a rut form
R4_B_seed602,R4,1024,0992,10,10,18,0.0,0.0,,1.0,0.0,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.7777777777777778,0.0,0.0,0.0,0.0,0.0014336917562724014,0.0014336917562724014,739,0.0027063599458728013,practice-only=15; no-result-number=2; prediction-only=1,initial expectation is for <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> to yield <NUM>-<NUM> reduction will note any surprises to avoid getting stuck in a rut form
R4_B_seed603,R4,0032,,128,40,39,0.0,0.02564102564102564,0.16666666666666666,0.6923076923076923,0.0,0.15384615384615385,0.02564102564102564,0.05128205128205128,0.15384615384615385,0.02564102564102564,0.02564102564102564,0.0,0.0,0.02564102564102564,0.02564102564102564,,,no-content=21; no-pass-run-here=11; no-result-number=5; practice-only=1,reverting to known effective passes memory to register pass is often beneficial for reducing instruction counts outcome instructions <NUM> <NUM> <NUM> <NUM> red
R4_B_seed603,R4,0064,0032,110,35,61,0.0,0.0,0.1,0.8360655737704918,0.0,0.16393442622950818,0.0,0.09836065573770492,0.16393442622950818,0.0,0.0,0.0,0.0,0.01,0.01,,,no-result-number=34; no-content=17; no-pass-run-here=6; not-adjacent=3; result-numbers-unmatched=1,initial passes <PASS> <PASS> <PASS> <PASS>
R4_B_seed603,R4,0096,0064,56,15,24,0.0,0.0,0.0,0.9583333333333334,0.0,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.008064516129032258,0.008064516129032258,,,prediction-only=13; no-result-number=8; practice-only=2; result-numbers-unmatched=1,testing <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction in instruction count based on past experience
R4_B_seed603,R4,0128,0096,38,10,19,0.0,0.05263157894736842,0.5,0.8947368421052632,0.0,0.10526315789473684,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.0,0.0,0.013986013986013986,0.013986013986013986,,,prediction-only=7; practice-only=6; no-result-number=3; result-numbers-unmatched=1; no-content=1,initial expectation is a <NUM> reduction will measure outcome and adjust strategy accordingly
R4_B_seed603,R4,0160,0128,38,28,53,0.0,0.0,0.0,0.9245283018867925,0.0,0.18867924528301888,0.3584905660377358,0.07547169811320754,0.20754716981132076,0.0,0.0,0.0,0.0,0.01020408163265306,0.01020408163265306,,,prediction-only=25; practice-only=19; no-result-number=5; no-pass-run-here=4,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction will monitor actual outcome and adjust strategy accordingly
R4_B_seed603,R4,0192,0160,48,40,84,0.0,0.023809523809523808,0.2857142857142857,0.9166666666666666,0.0,0.13095238095238096,0.2619047619047619,0.047619047619047616,0.14285714285714285,0.023809523809523808,0.023809523809523808,0.0,0.0,0.014285714285714285,0.014285714285714285,,,prediction-only=37; practice-only=22; no-result-number=13; no-content=7; result-numbers-unmatched=3,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction
R4_B_seed603,R4,0224,0192,43,34,63,0.0,0.0,0.0,0.9523809523809523,0.0,0.09523809523809523,0.3333333333333333,0.09523809523809523,0.15873015873015872,0.0,0.0,0.0,0.0,0.011661807580174927,0.011661807580174927,,,prediction-only=34; practice-only=21; result-numbers-unmatched=3; no-result-number=3; no-content=2,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction will measure outcome and adjust strategy accordingly
R4_B_seed603,R4,0256,0224,44,37,64,0.0,0.0,0.0,0.984375,0.0,0.234375,0.125,0.09375,0.265625,0.0,0.0,0.0,0.0,0.009828009828009828,0.009828009828009828,,,prediction-only=51; practice-only=8; no-result-number=4; result-numbers-unmatched=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction based on past success will test this combination again and note any new observations
R4_B_seed603,R4,0288,0256,41,35,68,0.0,0.029411764705882353,0.2222222222222222,0.8676470588235294,0.0,0.10294117647058823,0.08823529411764706,0.04411764705882353,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.0,0.0,0.01263157894736842,0.01263157894736842,,,prediction-only=50; practice-only=6; result-numbers-unmatched=6; no-result-number=4,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction based on past success will test and note any surprises will form a new hypothesis based 
R4_B_seed603,R4,0320,0288,39,36,63,0.0,0.015873015873015872,0.0,0.9841269841269842,0.0,0.2698412698412698,0.031746031746031744,0.07936507936507936,0.3968253968253968,0.0,0.0,0.0,0.0,0.011152416356877323,0.011152416356877323,,,prediction-only=56; practice-only=2; no-content=2; no-result-number=2; N-mismatch=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction based on past success will test this combination again and note any new observations
R4_B_seed603,R4,0352,0320,29,28,46,0.0,0.0,0.0,0.9565217391304348,0.0,0.2391304347826087,0.021739130434782608,0.06521739130434782,0.391304347826087,0.0,0.0,0.0,0.0,0.010273972602739725,0.010273972602739725,,,prediction-only=40; result-numbers-unmatched=2; no-result-number=2; practice-only=1; no-pass-run-here=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction based on past success will observe reality and form a new theory
R4_B_seed603,R4,0384,0352,30,29,48,0.0,0.020833333333333332,0.5,0.9583333333333334,0.0,0.14583333333333334,0.0,0.0625,0.22916666666666666,0.020833333333333332,0.020833333333333332,0.0,0.0,0.011075949367088608,0.011075949367088608,,,prediction-only=35; no-result-number=8; no-content=3; result-numbers-unmatched=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction based on past success will observe reality and form a new theory based on the current pr
R4_B_seed603,R4,0416,0384,33,32,40,0.0,0.0,0.0,0.975,0.0,0.225,0.0,0.075,0.3,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,,,prediction-only=33; no-content=3; no-result-number=3; result-numbers-unmatched=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction based on past success will observe reality and form a new theory
R4_B_seed603,R4,0448,0416,37,35,36,0.0,0.027777777777777776,1.0,0.9722222222222222,0.0,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.1388888888888889,0.027777777777777776,0.027777777777777776,0.0,0.0,0.011299435028248588,0.011299435028248588,,,prediction-only=27; no-result-number=6; no-content=1; practice-only=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction reality will show learn adapt
R4_B_seed603,R4,0480,0448,35,35,35,0.0,0.0,0.3333333333333333,0.9142857142857143,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.0,0.0,0.0,0.0,0.010767160161507403,0.010767160161507403,,,prediction-only=24; no-result-number=7; practice-only=2; result-numbers-unmatched=1; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS>
R4_B_seed603,R4,0512,0480,40,40,33,0.0,0.0,,1.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.24242424242424243,0.0,0.0,0.0,0.0,0.010309278350515464,0.010309278350515464,,,prediction-only=18; no-result-number=9; practice-only=3; no-content=2; no-pass-run-here=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction reality will tell write down reality learn adapt note form new theory test observe learn
R4_B_seed603,R4,0544,0512,35,35,45,0.0,0.022222222222222223,1.0,0.9777777777777777,0.0,0.044444444444444446,0.022222222222222223,0.044444444444444446,0.1111111111111111,0.022222222222222223,0.022222222222222223,0.0,0.0,0.010962241169305725,0.010962241169305725,,,no-result-number=24; prediction-only=19; practice-only=1,initial passes <PASS> <PASS> <PASS> <PASS>
R4_B_seed603,R4,0576,0544,33,33,47,0.0,0.0,,1.0,0.0,0.0425531914893617,0.0851063829787234,0.06382978723404255,0.14893617021276595,0.0,0.0,0.0,0.0,0.010368663594470046,0.010368663594470046,,,no-result-number=27; prediction-only=15; practice-only=4; no-pass-run-here=1,initial passes <PASS> <PASS> <PASS> <PASS> reality will tell write down outcome form new hypothesis test learn adapt note predict reality feedback form theory t
